Gid8,-2.325700423
Zfp462,-2.33122763
Olfr860,-2.331438545
N4bp2l1,-2.333717981
NO_SITE_136,-2.339168261
Gm41488,-2.341459841
Rnf32,-2.346268112
Qser1,-2.351608702
Hsd3b6,-2.355205883
Klf9,-2.357116646
POTENTIALLY_ACTIVE_15,-2.357674088
Ccnj,-2.359424713
Olfr855,-2.360350305
Uts2r,-2.360886545
Il5,-2.362366823
Rpl38,-2.368214345
Oas3,-2.371130112
Aldob,-2.374424408
Nr4a1,-2.375903683
Gm14548,-2.376101258
Ddx5,-2.388948679
MULTIPLE_NON-GENE_SITES_52,-2.38966304
Tmco3,-2.39104726
Dcun1d2,-2.39104726
2010320O07Rik,-2.398179299
Meikin,-2.398476777
Fank1,-2.400187837
MULTIPLE_NON-GENE_SITES_4,-2.400238788
Brox,-2.406603446
POTENTIALLY_ACTIVE_478,-2.409282669
D630045J12Rik,-2.41612205
Sort1,-2.417844101
Gtf3c5,-2.42046063
Lipo4,-2.425058072
Pik3r2,-2.426033945
2010320M18Rik,-2.426033945
Lyn,-2.433463509
Skor1,-2.435174174
Ikzf1,-2.436638983
Siglecf,-2.441260282
Olfr770,-2.441966472
Olfr516,-2.443986055
Gfral,-2.444273066
Myo1c,-2.445203626
Ttll12,-2.44707618
Rnf213,-2.449433494
Gm2318,-2.452428874
Gm7398,-2.452428874
Gm7375,-2.452428874
Gm3681,-2.452428874
Ptms,-2.453784903
Vmn1r238,-2.455541862
Vmn1r3,-2.455541862
Zic4,-2.456199804
Olfr728,-2.457224308
Olfr834,-2.45829806
Vmn1r124,-2.462427963
Gm16340,-2.463280193
Osgin1,-2.463376873
Tbc1d10b,-2.466241023
Herc4,-2.468917638
Fkbp7,-2.472554675
POTENTIALLY_ACTIVE_295,-2.480284102
Olfr711,-2.481186596
Olfr168,-2.482151686
Calb1,-2.484777993
Calcrl,-2.485012305
Senp6,-2.487793325
Tmem37,-2.487953365
Zbtb7c,-2.491367749
Hdc,-2.495000944
Zfp286,-2.495107866
Atp11c,-2.49566746
Gm40055,-2.49634875
MULTIPLE_NON-GENE_SITES_96,-2.496773107
Olfr1180,-2.499822493
MULTIPLE_NON-GENE_SITES_105,-2.502042192
Pcdh12,-2.502417332
Gm19668,-2.502952917
Dok1,-2.503109339
POTENTIALLY_ACTIVE_2,-2.503879729
Cyba,-2.504467035
Olfr1246,-2.509364806
Gfra2,-2.509810761
Cdc42,-2.511432405
LOC108168959,-2.511432405
Slc4a1,-2.511692583
Ubc,-2.512193006
Cadm1,-2.513125885
Ckap5,-2.514101268
Gm13770,-2.514101268
Zcchc10,-2.51716456
Cnot7,-2.519620393
Olfr690,-2.519906437
Clec10a,-2.520224271
Olfr497,-2.529364811
Ehhadh,-2.535291046
Stip1,-2.535938501
Mettl17,-2.536334219
POTENTIALLY_ACTIVE_320,-2.538121055
MULTIPLE_NON-GENE_SITES_55,-2.54831069
LOC105242410,-2.551480182
LOC108168639,-2.551480182
LOC108168640,-2.551480182
LOC108168641,-2.551480182
4930557B15Rik,-2.557368318
Calml3,-2.557683054
Tcaf3,-2.55892743
Zfp366,-2.561163358
Dnajc13,-2.56176195
ONE_NON-GENE_SITE_100,-2.568072452
Gm7438,-2.568522533
Gm7391,-2.568522533
Gm7415,-2.568522533
Gm2288,-2.568522533
Gm5934,-2.568522533
Gm2759,-2.568522533
Gm2092,-2.568522533
Gm3657,-2.568522533
Gm7386,-2.568522533
Gm7408,-2.568522533
Gmnc,-2.568721977
Srgap3,-2.570037009
Vmn1r125,-2.571779349
Glrb,-2.571997323
POTENTIALLY_ACTIVE_232,-2.572742655
Rnf212b,-2.576434888
Nfib,-2.579081034
LOC100862245,-2.581812969
LOC100038995,-2.581812969
Gm3183,-2.581812969
Stap1,-2.58437343
Olfr791,-2.585856215
Mmp2,-2.586991309
Inpp5d,-2.587009182
NO_SITE_105,-2.587062037
Cnksr1,-2.587293668
POTENTIALLY_ACTIVE_403,-2.587384165
POTENTIALLY_ACTIVE_272,-2.588251183
Gm40773,-2.589908714
Cat,-2.590593723
Sema4c,-2.591402227
Olfr843,-2.591495143
LOC108168018,-2.593354474
Dlgap4,-2.593969995
4930405A21Rik,-2.593969995
Gm20901,-2.594436064
Usp6nl,-2.596907585
Gm9376,-2.599264745
Olfr1036,-2.599632261
Vhl,-2.599751248
Racgap1,-2.5998578
Stk24,-2.602546388
Arih2,-2.602895238
LOC105243699,-2.603184776
POTENTIALLY_ACTIVE_34,-2.603559904
POTENTIALLY_ACTIVE_4,-2.606149347
Gm9040,-2.606264867
Gm9045,-2.606264867
Gm9044,-2.606264867
Gm9046,-2.606264867
Gm9049,-2.606264867
POTENTIALLY_ACTIVE_259,-2.606691265
Crip1,-2.607757612
Pglyrp1,-2.608104769
Clec7a,-2.608760093
Ahdc1,-2.609215211
Gpr65,-2.609292121
Gm5168,-2.609669035
Apc,-2.611196482
Olfr69,-2.615406114
Krtap13-1,-2.616274417
Gprin2,-2.617296226
Pcdhb4,-2.618125079
Cyp2b19,-2.61919671
Tox3,-2.622318275
Ifi27l2b,-2.62262443
MULTIPLE_NON-GENE_SITES_75,-2.623550129
H2afx,-2.623566887
Prelp,-2.624644885
Olfr1132,-2.624872807
Myo1f,-2.625265445
Zranb3,-2.62556979
Scn8a,-2.625725571
Nfe2,-2.631128966
Gm853,-2.633833298
Zfp711,-2.635157988
AY074887,-2.635472349
Gm21149,-2.63575522
Frat2,-2.636268422
Stard4,-2.638021851
Slc7a8,-2.638451985
C1qtnf5,-2.639154634
Tgm6,-2.639501793
Pdcd1lg2,-2.640187667
1110032A03Rik,-2.643949234
Aspn,-2.644395903
Foxo4,-2.646796473
POTENTIALLY_ACTIVE_385,-2.647009981
Acsm3,-2.648459951
Gpr174,-2.648546049
Gm867,-2.649367955
Adam5,-2.649429706
Klf2,-2.651097108
2210016F16Rik,-2.651332948
Serpinb2,-2.651929147
Atp5g3,-2.652588205
Pld2,-2.654039607
Eef2kmt,-2.655856522
Tnxb,-2.656914263
Olfr1265,-2.657897609
Dync1i1,-2.659487482
Slc9a3r2,-2.659701961
Gm41456,-2.666611182
Gm2719,-2.666611182
Gm41927,-2.666611182
Gm6991,-2.666611182
Gm19640,-2.666611182
Gm39423,-2.666611182
Ccna2,-2.667943008
Olfr1509,-2.668857859
Hectd2,-2.670516308
Hist1h3f,-2.671556837
Zfp800,-2.671569798
Fgb,-2.671618398
Ier3ip1,-2.671859215
Olfr1061,-2.673664486
Hoxa4,-2.674109548
Olfr1135,-2.674127634
Lrif1,-2.674222691
Olfr777,-2.674914516
POTENTIALLY_ACTIVE_518,-2.676131353
MULTIPLE_NON-GENE_SITES_19,-2.676131353
Gm40453,-2.676521443
Zpr1,-2.679319891
POTENTIALLY_ACTIVE_491,-2.680562123
MULTIPLE_NON-GENE_SITES_69,-2.681646754
Ugt1a9,-2.682064235
Maz,-2.683788129
Eln,-2.684853895
POTENTIALLY_ACTIVE_12,-2.685715157
Gm5935,-2.686700218
Gab2,-2.687457426
Gm8787,-2.688141713
Pyhin1,-2.692913808
Vmn1r212,-2.692956181
Gm32916,-2.693221202
Tagap,-2.693270575
LOC108168644,-2.693298063
Cacna1b,-2.694801836
Dna2,-2.697417888
Gm5925,-2.697714074
H1foo,-2.697717935
ONE_NON-GENE_SITE_289,-2.698710838
Mxi1,-2.699412367
Ccdc80,-2.699736569
Sun2,-2.700396929
Gm16576,-2.700396929
Muc4,-2.701647264
Gm13510,-2.703870436
Gm35372,-2.703870436
Olfr1452-ps1,-2.703870436
Gm39124,-2.703870436
Gm16102,-2.703870436
Vmn1r-ps63,-2.703870436
Slfn1,-2.704409808
Gm15085,-2.704976798
Hnrnpab,-2.705593468
Adam9,-2.705770142
Parp14,-2.70582904
Srpk2,-2.706175766
Lipf,-2.707394658
Enpp6,-2.708912658
Cdr2l,-2.709542041
Dbx1,-2.709660295
Acrbp,-2.709673419
Gm5108,-2.709838056
Gm40734,-2.71123371
Dram1,-2.71123371
Nfkbia,-2.712906431
Hc,-2.714678621
Slx,-2.714931935
Itm2b,-2.715337657
Gm41637,-2.715650028
Olfr503,-2.715854692
POTENTIALLY_ACTIVE_226,-2.715992475
Parp12,-2.716444157
Ctse,-2.716762779
Kcna6,-2.718086775
Gm10698,-2.718683555
Fiz1,-2.719075264
Ttc33,-2.71959404
Dock5,-2.721954826
Slc9b1,-2.722540066
MULTIPLE_NON-GENE_SITES_128,-2.723275068
Lhcgr,-2.723504528
Mc2r,-2.723795983
Arrdc3,-2.724213744
Esd,-2.726178412
Krtdap,-2.726515171
Gnai2,-2.726536508
LOC108167752,-2.727475083
POTENTIALLY_ACTIVE_487,-2.729034383
Timd2,-2.729996161
Olfr981,-2.732170469
C77080,-2.732747464
5430401F13Rik,-2.732862471
ONE_NON-GENE_SITE_287,-2.734345075
POTENTIALLY_ACTIVE_568,-2.734973955
Olfm5,-2.736315134
Taar8b,-2.737501062
Vmn1r12,-2.738659131
Gm1993,-2.739054743
Gm21608,-2.741060114
Nufip1,-2.741060565
Rundc1,-2.742044775
Gm5073,-2.742793615
Olfr934,-2.743025626
Olfr434,-2.743940563
Klrc2,-2.746420587
MULTIPLE_NON-GENE_SITES_110,-2.748239855
Gm8978,-2.748650955
LOC108167601,-2.748779481
Fam196b,-2.748878412
Catsper2,-2.74997229
Pdia3,-2.74997229
1700011M02Rik,-2.750262146
Gm9112,-2.750262146
Dmrtc1b,-2.750262146
Lat2,-2.750610183
Gm8140,-2.750746464
Casp7,-2.750755963
Olfr1346,-2.751662488
MULTIPLE_NON-GENE_SITES_50,-2.752028497
M6pr,-2.752064149
Dcaf15,-2.753064537
Smarca2,-2.75338704
Cldn20,-2.75421804
Ifi203,-2.755255158
Olfr889,-2.755677544
NO_SITE_97,-2.75781274
Sugt1,-2.758066087
Cd44,-2.758245054
POTENTIALLY_ACTIVE_581,-2.7589839
Hddc2,-2.759425408
Pagr1a,-2.759940689
Sema6d,-2.760502057
Tram1,-2.760646472
Zmym5,-2.763294461
C330007P06Rik,-2.763296487
Fmo6,-2.763770944
Zfp831,-2.765251528
Gm21950,-2.765696997
POTENTIALLY_ACTIVE_347,-2.766700188
Gm38999,-2.767631008
POTENTIALLY_ACTIVE_5,-2.768753875
Gm32261,-2.768818509
Arhgef19,-2.768889419
Rasgrp4,-2.769174479
POTENTIALLY_ACTIVE_27,-2.769773237
Abcb10,-2.769908607
LOC108168442,-2.771571693
Tmem69,-2.772531253
Chd2,-2.772664877
Ifnab,-2.773262272
Vmn1r213,-2.773520002
Rpl29,-2.774232061
Ifitm1,-2.775355927
Dnajc14,-2.776421572
Ccdc8,-2.77686172
Slc25a31,-2.777112513
Tfap2a,-2.779437447
Olfr10,-2.780474642
LOC108168493,-2.781683623
Trim43b,-2.7835074
Bet1,-2.784345754
Olfr1029,-2.784890035
LOC108167576,-2.785522033
Runx2,-2.786215552
LOC108167614,-2.786235002
ONE_NON-GENE_SITE_93,-2.786778518
Dnmt3a,-2.787477502
Slc4a2,-2.788775862
Alas1,-2.790826647
Prickle2,-2.79148956
Emp3,-2.79214918
Zfp609,-2.793347191
2610028H24Rik,-2.793565377
MULTIPLE_NON-GENE_SITES_51,-2.793566482
Olfr1016,-2.793641064
Abca3,-2.796387937
Snx9,-2.796731061
Gfer,-2.797213202
Ybey,-2.797711761
Olfr469,-2.798492862
MULTIPLE_NON-GENE_SITES_68,-2.798633488
Olfr1239,-2.799133949
Frrs1l,-2.799358063
S100z,-2.800493416
Gm14347,-2.801644053
Olfr1320,-2.801730737
Prl7a2,-2.802153371
Shisa4,-2.802770211
Cav2,-2.80297543
Tnfrsf4,-2.804197763
Hdlbp,-2.805551815
Gm15107,-2.805919804
Gm15097,-2.805919804
Gm33509,-2.806059369
Clpp,-2.806059369
Gm6744,-2.806113922
Kif9,-2.806135681
POTENTIALLY_ACTIVE_329,-2.807597845
Gm32278,-2.808232777
Shisa9,-2.808232777
POTENTIALLY_ACTIVE_485,-2.809190408
Ndp,-2.80982355
Bsph1,-2.810602557
Ucn2,-2.811372899
Pkn2,-2.813179434
Agap3,-2.815548953
Gaa,-2.816055479
Atn1,-2.816074718
Nnat,-2.816210375
Gm35134,-2.816445013
Gm30737,-2.816445013
Fam69a,-2.816590154
Cdkn1b,-2.816839165
Cadps2,-2.81749567
LOC105247287,-2.817671208
POTENTIALLY_ACTIVE_322,-2.818059265
Israa,-2.81820131
Prss21,-2.818389289
Adamts16,-2.819278355
Gata3,-2.820155263
Trim8,-2.821444559
Gm4916,-2.822569398
Ulk2,-2.823260839
Prdm5,-2.823479528
Bbx,-2.825637493
Celf2,-2.825809674
Olfr951,-2.828333275
Gm17027,-2.828605356
Rabl6,-2.829554965
Tmem247,-2.83053393
Prkaa1,-2.831630019
Fam134b,-2.831987852
Cd86,-2.832904596
Olfr828,-2.833211131
Catsper1,-2.833758382
POTENTIALLY_ACTIVE_155,-2.83420449
Olfr963,-2.83428299
Aqp12,-2.837363404
Cdca7,-2.837820957
Gm21364,-2.837875933
Kirrel,-2.838684819
Kcnk5,-2.839529272
Defb12,-2.839993398
Kcna2,-2.841393193
Zc3h12d,-2.841609902
MULTIPLE_NON-GENE_SITES_59,-2.842991053
Kel,-2.843170325
POTENTIALLY_ACTIVE_442,-2.843172391
Olfr1233,-2.843259108
Vmn1r235,-2.845170736
2310010J17Rik,-2.846425964
Picalm,-2.846425964
Fcrl5,-2.846986693
Vmn1r80,-2.84907749
Arhgef9,-2.849557319
1700122E12Rik,-2.849577912
Calr,-2.849577912
Gm26944,-2.850245475
Olfr381,-2.85117591
Pbk,-2.85121121
Klhl18,-2.851792955
POTENTIALLY_ACTIVE_425,-2.852368896
Arrdc2,-2.85290948
Pcdh1,-2.853467456
Abhd2,-2.853511671
LOC108168098,-2.853695009
POTENTIALLY_ACTIVE_379,-2.854035545
Olfr1158,-2.854709645
Xrcc2,-2.855273304
Ulbp1,-2.856129742
LOC108168496,-2.856620784
Olfr481,-2.858063347
Gm38872,-2.858146822
Itpr1,-2.858146822
Vmn1r112,-2.858184214
Vmn1r139,-2.858184214
Vmn1r157,-2.858184214
Adrb2,-2.858983394
Gm9949,-2.858983394
Tra2b,-2.859563522
NO_SITE_4,-2.859882043
Rngtt,-2.860295857
n-TSgct7,-2.8618326
Casc5,-2.8618326
Otub1,-2.861980841
Ap1g2,-2.862017766
Klhdc4,-2.862888569
Zscan4f,-2.863590271
Cdc25b,-2.863790925
Cyp2c70,-2.863866605
Akr1c14,-2.864487395
Rdh12,-2.86469672
Golga1,-2.86516944
POTENTIALLY_ACTIVE_430,-2.865681831
Ehf,-2.866142615
Mad1l1,-2.866269942
Gm2799,-2.866541264
Gm2913,-2.866541264
Gmcl1l,-2.866541264
Gm10439,-2.86675121
Glg1,-2.866769232
POTENTIALLY_ACTIVE_326,-2.868308234
Daglb,-2.868685014
Kbtbd12,-2.869810713
Cd300ld3,-2.870294495
Sprr2d,-2.870515203
2210404O09Rik,-2.870577604
Zfp947,-2.870577604
Pfdn5,-2.871103377
Gm29740,-2.871279215
LOC100861691,-2.871279215
LOC108168533,-2.871279215
LOC108168530,-2.871279215
LOC108168532,-2.871279215
LOC108168564,-2.871279215
Gm20908,-2.871279215
LOC108168558,-2.871279215
LOC108168555,-2.871279215
LOC108168557,-2.871279215
LOC108168553,-2.871279215
LOC108168525,-2.871279215
LOC108168524,-2.871279215
LOC108168527,-2.871279215
LOC108167378,-2.871279215
Gm20870,-2.871279215
LOC108168515,-2.871279215
LOC108168520,-2.871279215
Gm20906,-2.871279215
LOC108168590,-2.871279215
LOC108168593,-2.871279215
LOC108168594,-2.871279215
LOC108168595,-2.871279215
Ski,-2.872122958
Gm14374,-2.872153273
D1Ertd622e,-2.872226472
Cnnm4,-2.872288658
Vmn2r74,-2.872459067
Vmn1r20,-2.872701595
Ube4b,-2.873085779
Smcp,-2.87318652
3-Sep,-2.873958873
Rbbp5,-2.873986925
Oas1a,-2.874327928
MULTIPLE_NON-GENE_SITES_39,-2.874350203
Tmem134,-2.874604166
Prdm16,-2.874741758
A730017L22Rik,-2.87569393
