Zbtb21	-1.681823955
Mrap	-1.686222211
Ccne2	-1.687643203
Jup	-1.69377443
Gm12348	-1.69377443
Olfr64	-1.693944498
Sox10	-1.703482567
Susd1	-1.704454731
Frmd4a	-1.706806127
Gm31309	-1.707644299
Bhlha15	-1.712169025
Poglut1	-1.722214045
Pafah1b2	-1.723576851
Gm8606	-1.723679575
Gm14908	-1.723679575
Gm36382	-1.723679575
Gm18705	-1.723679575
Zfp791	-1.7244509
Abcb4	-1.736316273
Dhcr24	-1.739007521
3-Sep	-1.740069771
Gm5935	-1.740977909
Atp1b1	-1.755307834
Spink2	-1.764650211
Gm32204	-1.768969361
LOC108168936	-1.772769262
Fam151a	-1.77295631
Rnf212b	-1.774045187
Rundc3a	-1.779318309
POTENTIALLY_ACTIVE_270	-1.787932941
Trpm4	-1.788942171
Gm1993	-1.793332433
Pira6	-1.796759777
Ptrh1	-1.797295209
Gm15448	-1.800463478
Olfr1357	-1.801875982
Ulk1	-1.82223896
Olfr1462	-1.828944085
Olfr607	-1.832356573
Kif16b	-1.839449051
Rpp14	-1.840799259
Tcl1b3	-1.844434026
Sh3rf1	-1.849747254
Mms19	-1.852032664
Kif18b	-1.893843691
Olfr1269	-1.898254515
Nlrc3	-1.899213058
Efr3b	-1.899770966
Lat2	-1.899837632
POTENTIALLY_ACTIVE_233	-1.904143936
Nckap5l	-1.904780812
Trim61	-1.918246812
Trib1	-1.919652218
Gm10013	-1.921287012
Adam18	-1.92215204
Arhgdib	-1.926435089
Olfr273	-1.929950961
Gm3103	-1.933830236
Cfap206	-1.935851355
Ly6g6d	-1.943379599
Mfsd2b	-1.944294213
Trp53inp2	-1.948344231
Papd7	-1.953120502
Pinx1	-1.954925195
Rhox12	-1.956424755
Olfr1036	-1.956726144
Gm15608	-1.959412477
Suz12	-1.960091886
Vmn1r91	-1.962091861
4930595M18Rik	-1.962379106
Gm32936	-1.964218495
Mta2	-1.966598615
Rnf223	-1.967262578
Prrg1	-1.967783629
Gm11545	-1.968471602
Cacnb1	-1.97056351
Fabp9	-1.974635257
Gm2814	-1.975300571
Crnn	-1.981824148
Nfix	-1.984655682
Gm36380	-2.000113813
LOC108168888	-2.000113813
Gm34372	-2.000113813
LOC105244251	-2.000113813
LOC108168977	-2.000113813
Gm30442	-2.000113813
Gm33704	-2.000113813
Rhox5	-2.006579315
Tmem243	-2.007544569
Igf2bp2	-2.008046602
Ipp	-2.00914604
POTENTIALLY_ACTIVE_401	-2.009603768
Arap3	-2.013259367
B430306N03Rik	-2.01474363
Cited1	-2.023149442
Pilrb2	-2.028451321
Pilra	-2.028451321
Ube2i	-2.031088185
Lmbrd1	-2.03230098
Grin2c	-2.033286164
LOC105245737	-2.040832199
C4b	-2.043104357
NO_SITE_142	-2.04313782
Nxf7	-2.046519285
Olfr485	-2.050139305
Strada	-2.054801726
Rab43	-2.061200761
ONE_NON-GENE_SITE_415	-2.062220696
Muc20	-2.063722645
Cyp2a5	-2.064336216
Setx	-2.06710795
Sectm1a	-2.068173535
Mllt3	-2.07127457
Vmn1r123	-2.08009914
Vmn1r160	-2.08009914
Uggt1	-2.080353351
Serpina9	-2.081473985
Olfr385	-2.085964535
LOC108168741	-2.093471954
Gm39581	-2.093471954
Gm12856	-2.093471954
Gm32848	-2.093471954
Gm4224	-2.093471954
Gm41644	-2.093471954
Gm31227	-2.093471954
Gm7189	-2.093471954
Rnu7-ps2	-2.093471954
Gm30634	-2.093471954
Gm18528	-2.093471954
Gm30880	-2.093471954
Gm13296	-2.093471954
Gm8724	-2.093471954
Gm28784	-2.093471954
LOC102638785	-2.093471954
LOC108167877	-2.093471954
Gm31639	-2.093471954
Gm41358	-2.093471954
Gm7329	-2.093471954
C87198	-2.093471954
Gm34965	-2.093471954
LOC105246040	-2.093471954
Gm31590	-2.093471954
Gm36303	-2.093471954
Gm8532	-2.093471954
Gm34369	-2.093471954
Gm8099	-2.093471954
Slbp	-2.093814519
Gpr37	-2.097991377
Rbpjl	-2.104643037
Gm33099	-2.107736112
Sgol1	-2.114594632
POTENTIALLY_ACTIVE_46	-2.115849291
Fbxw5	-2.11776701
Clec12a	-2.12042541
Fads3	-2.125490033
Ifna2	-2.127329202
Sash3	-2.133360683
Pcdha1	-2.136165813
Gm10857	-2.136440417
Gm6150	-2.136440417
Gm38579	-2.136440417
Gm30018	-2.136440417
Olfr505-ps1	-2.136440417
Gm33723	-2.136440417
LOC102632990	-2.136440417
Gm41040	-2.136440417
Htr4	-2.143705683
Mad2l1bp	-2.145109801
Arhgap15	-2.148340181
Plcg2	-2.148495114
Tmco3	-2.15050387
Dcun1d2	-2.15050387
Pilrb1	-2.151843703
Vmn1r112	-2.153426559
Vmn1r139	-2.153426559
Vmn1r157	-2.153426559
Rn7s1	-2.156580614
Rps29	-2.156580614
Zfp296	-2.156665468
Tial1	-2.158393664
Dtx1	-2.160006859
Ncapg2	-2.160347654
D430020J02Rik	-2.160347654
Gm14977	-2.162669868
Fam126a	-2.168022898
POTENTIALLY_ACTIVE_30	-2.170562697
MULTIPLE_NON-GENE_SITES_93	-2.172384517
Gm10488	-2.175104821
Gm10058	-2.175104821
POTENTIALLY_ACTIVE_111	-2.176455694
Gm35707	-2.17940888
Gm6581	-2.17940888
LOC108168816	-2.17940888
Gm18229	-2.17940888
Gm39979	-2.17940888
Gm6978	-2.17940888
Gm18352	-2.17940888
Gm39308	-2.17940888
LOC102638388	-2.17940888
Gm41787	-2.17940888
Gm4865	-2.17940888
Gm32589	-2.17940888
Gm42292	-2.17940888
Gm29897	-2.17940888
Gm19203	-2.17940888
Gm11793	-2.17940888
Gm34361	-2.17940888
Psme1	-2.18069334
Ifna13	-2.180769863
Xpo1	-2.180867356
Cd207	-2.180907135
Ggt6	-2.191318935
Snapc5	-2.192645803
POTENTIALLY_ACTIVE_316	-2.195613735
Apoo	-2.198261132
Fam90a1b	-2.198261132
Nlrp3	-2.198477213
Olfr477	-2.205479217
Gm10486	-2.211645512
Gm10487	-2.211645512
Gm10230	-2.211645512
Gm10096	-2.211645512
Gm4836	-2.211645512
Banp	-2.215210578
Cnot1	-2.221181683
POTENTIALLY_ACTIVE_354	-2.221381469
Abcf1	-2.222441052
Zfpl1	-2.22262236
Cdca5	-2.22262236
Mageb2	-2.22852706
Rbp3	-2.228929193
Acbd5	-2.229106254
Gm40362	-2.232285468
Cbll1	-2.232285468
Fstl1	-2.237228698
Gm42261	-2.238461895
Btg1-ps1	-2.238531379
Rhox13	-2.241531047
Plin1	-2.244593543
Olfr613	-2.246177012
Olfr1230	-2.250291926
Dip2a	-2.25066392
Cyp3a41a	-2.259708212
Polr1c	-2.260156519
Cttnbp2	-2.264177556
Smad6	-2.279669335
Prkar1b	-2.280568521
Tubgcp2	-2.284004589
Stag3	-2.285373879
Tdrd1	-2.286877184
4921517D22Rik	-2.28739049
Ripk3	-2.290458261
Cyp2b13	-2.291542255
MULTIPLE_NON-GENE_SITES_7	-2.293073459
Olfr141	-2.293788224
POTENTIALLY_ACTIVE_10	-2.295116263
Olfr535	-2.297379856
POTENTIALLY_ACTIVE_309	-2.309234911
Serpina5	-2.310135647
MULTIPLE_NON-GENE_SITES_94	-2.311597508
Rhoc	-2.311856179
Foxa1	-2.312041193
POTENTIALLY_ACTIVE_23	-2.317834035
Wnt2	-2.318999871
Rab8a	-2.320299276
Pclo	-2.321315945
Olfr1217	-2.322540122
Tmem255a	-2.323976992
Sp140	-2.324638211
Tmem261	-2.325628024
Gid8	-2.325700423
Saysd1	-2.326273382
POTENTIALLY_ACTIVE_441	-2.326479371
Pcdhgc3	-2.329920592
Zfp462	-2.33122763
Olfr860	-2.331438545
Vmn1r100	-2.334631245
Tmbim7	-2.335288998
Top3b	-2.336058634
Ccdc152	-2.340475614
Cnppd1	-2.345561113
Cd1d1	-2.347674485
ONE_NON-GENE_SITE_125	-2.348236992
Prph2	-2.351271841
Flot2	-2.353688205
Cyb5rl	-2.355444054
Klf9	-2.357116646
POTENTIALLY_ACTIVE_15	-2.357674088
Serpina1f	-2.358011471
Eppin	-2.358037232
Siglecf	-2.358761743
Ccnj	-2.359424713
Cygb	-2.360115512
Olfr855	-2.360350305
Serpinb1c	-2.360538518
Il5	-2.362366823
Zfp407	-2.365918436
Oas3	-2.371130112
Gm14950	-2.371914879
Astx6	-2.371914879
Trpm7	-2.372388688
Gm14548	-2.376101258
Gm40353	-2.376439726
Fbxw7	-2.384092788
Zfp235	-2.388786593
MULTIPLE_NON-GENE_SITES_52	-2.38966304
Akap12	-2.393905889
Trim60	-2.396553713
Gm14632	-2.397987922
Cabp7	-2.398108256
2010320O07Rik	-2.398179299
MULTIPLE_NON-GENE_SITES_4	-2.400238788
Cdh6	-2.400670553
Pars2	-2.406487964
Gm10147	-2.407566923
Gm14819	-2.407566923
Col6a1	-2.408534441
Lrrc75a	-2.408901289
Mmgt2	-2.408901289
POTENTIALLY_ACTIVE_478	-2.409282669
Aagab	-2.415168837
Iqch	-2.415168837
D630045J12Rik	-2.41612205
Gm4559	-2.420081515
Foxp4	-2.421187014
Gm38637	-2.421187014
Arid1b	-2.423675811
St7l	-2.423816555
Pik3r2	-2.426033945
2010320M18Rik	-2.426033945
Brcc3	-2.428722487
Selplg	-2.43047259
Lyn	-2.433463509
Skor1	-2.435174174
Supt3	-2.436561348
Ikzf1	-2.436638983
Cyp17a1	-2.441553036
Vpreb2	-2.444879087
Rps27a	-2.447304703
Rnf213	-2.449433494
Gm2318	-2.452428874
Gm7398	-2.452428874
Gm7375	-2.452428874
Gm3681	-2.452428874
Sidt2	-2.452762143
Ptms	-2.453784903
Smarcb1	-2.455940927
Mip	-2.456057584
Zic4	-2.456199804
Olfr728	-2.457224308
Olfr834	-2.45829806
Limk2	-2.459086065
Olfr895	-2.459893052
Gm16340	-2.463280193
Foxn2	-2.463549438
Gtf3c3	-2.463784168
Nr0b1	-2.465973939
Tbc1d10b	-2.466241023
Iscu	-2.467597973
ONE_NON-GENE_SITE_105	-2.468004128
Herc4	-2.468917638
Mef2c	-2.472587994
Cyp3a41b	-2.475880128
Gm10302	-2.477000507
Vmn2r-ps44	-2.477000507
Vmn2r47	-2.477000507
Ccdc184	-2.479074881
Neto2	-2.481632493
Gm14525	-2.484025868
Gm5169	-2.484025868
Calcrl	-2.485012305
Senp6	-2.487793325
MULTIPLE_NON-GENE_SITES_73	-2.488207561
Zbtb7c	-2.491367749
Hdc	-2.495000944
Zfp286	-2.495107866
Atp11c	-2.49566746
Gm3675	-2.496683383
Vmn2r30	-2.496683383
MULTIPLE_NON-GENE_SITES_96	-2.496773107
Olfr1180	-2.499822493
D8Ertd82e	-2.500069957
Rbfox3	-2.500413041
Cmc4	-2.501692698
Mtcp1	-2.501692698
MULTIPLE_NON-GENE_SITES_105	-2.502042192
Dok1	-2.503109339
POTENTIALLY_ACTIVE_2	-2.503879729
Cyba	-2.504467035
Crocc	-2.505760322
Gfra2	-2.509810761
Ckap5	-2.514101268
Gm13770	-2.514101268
Zcchc10	-2.51716456
Mfi2	-2.520436347
Gm15085	-2.520556678
Defb33	-2.520840395
Defb36	-2.524418588
Mup4	-2.524694412
Olfr497	-2.529364811
Podxl2	-2.529373244
Ccdc125	-2.529472602
Ccdc6	-2.530995841
Lpcat2	-2.531102068
Lzts3	-2.534831141
Gm2012	-2.53555535
Mettl17	-2.536334219
POTENTIALLY_ACTIVE_320	-2.538121055
Vsig8	-2.541263066
Sfrp2	-2.541695947
Trim43b	-2.545437262
MULTIPLE_NON-GENE_SITES_55	-2.54831069
Slc12a3	-2.548516876
Olfr1382	-2.548728723
4933405D12Rik	-2.550351044
1810037I17Rik	-2.550351044
Spns2	-2.552035095
Xlr5b	-2.555878104
Calml3	-2.557683054
Zfp366	-2.561163358
Olfr1450	-2.563620871
Krtap9-5	-2.56531039
Gm7438	-2.568522533
Gm7391	-2.568522533
Gm7415	-2.568522533
Gm2288	-2.568522533
Gm5934	-2.568522533
Gm2759	-2.568522533
Gm2092	-2.568522533
Gm3657	-2.568522533
Gm7386	-2.568522533
Gm7408	-2.568522533
Rbm25	-2.570050441
POTENTIALLY_ACTIVE_232	-2.572742655
Riok2	-2.578903307
Unc5cl	-2.579241623
LOC100862245	-2.581812969
LOC100038995	-2.581812969
Gm3183	-2.581812969
Ddost	-2.582360825
Gpd2	-2.58253859
Olfr791	-2.585856215
Lrrc24	-2.586612094
Mmp2	-2.586991309
Inpp5d	-2.587009182
NO_SITE_105	-2.587062037
POTENTIALLY_ACTIVE_403	-2.587384165
POTENTIALLY_ACTIVE_272	-2.588251183
Gm40773	-2.589908714
Cat	-2.590593723
Sema4c	-2.591402227
Olfr843	-2.591495143
LOC108168018	-2.593354474
Dlgap4	-2.593969995
4930405A21Rik	-2.593969995
Ext2	-2.594202326
Gm41488	-2.596671762
Usp6nl	-2.596907585
Lce3d	-2.59862843
Gm9376	-2.599264745
Vhl	-2.599751248
Mapk7	-2.60286674
POTENTIALLY_ACTIVE_34	-2.603559904
Nr4a1	-2.605541379
POTENTIALLY_ACTIVE_4	-2.606149347
Fam46d	-2.606423543
POTENTIALLY_ACTIVE_259	-2.606691265
Clec7a	-2.608760093
Ahdc1	-2.609215211
Gpr65	-2.609292121
Smg8	-2.613266585
Nxpe4	-2.613984605
Krtap13-1	-2.616274417
Gm34396	-2.617693234
Pcdhb4	-2.618125079
Gm15107	-2.621499684
Gm15097	-2.621499684
Dnmt3a	-2.622480424
Ifi27l2b	-2.62262443
MULTIPLE_NON-GENE_SITES_75	-2.623550129
Lrrc56	-2.623846622
Hras	-2.623846622
Prelp	-2.624644885
Olfr1132	-2.624872807
Cyp4x1	-2.62506608
Myo1f	-2.625265445
Zranb3	-2.62556979
Scn8a	-2.625725571
Rbm48	-2.628123653
Pex1	-2.628123653
Gm853	-2.633833298
Rrp36	-2.636192085
Frat2	-2.636268422
Slc7a8	-2.638451985
Tdrd6	-2.638629967
Tgm6	-2.639501793
Pdcd1lg2	-2.640187667
Dpp7	-2.640374919
Ap3s2	-2.64277081
Myoz1	-2.643059488
Aspn	-2.644395903
Apoa1	-2.645732228
Foxo4	-2.646796473
Ube2o	-2.646927101
POTENTIALLY_ACTIVE_385	-2.647009981
Serpinb6c	-2.647102562
LOC105242410	-2.647500065
LOC108168639	-2.647500065
LOC108168640	-2.647500065
LOC108168641	-2.647500065
Acsm3	-2.648459951
Gpr174	-2.648546049
Vps37a	-2.648704531
Adam5	-2.649429706
Grb10	-2.650303163
Klf2	-2.651097108
2210016F16Rik	-2.651332948
Ffar4	-2.651944238
Atp5g3	-2.652588205
Ak8	-2.653051797
Nudt11	-2.655625728
Eef2kmt	-2.655856522
Tnxb	-2.656914263
Olfr1265	-2.657897609
Cdk5r2	-2.658377251
Lelp1	-2.665387217
Mrpl13	-2.666041865
Mtbp	-2.666041865
Gm41456	-2.666611182
Gm2719	-2.666611182
Gm41927	-2.666611182
Gm6991	-2.666611182
Gm19640	-2.666611182
Gm39423	-2.666611182
Gpc2	-2.666971735
Oaz3	-2.66793454
Ccna2	-2.667943008
Gm6121	-2.668022888
Ctsg	-2.668115572
Olfr1509	-2.668857859
Hectd2	-2.670516308
Zfp800	-2.671569798
Fgb	-2.671618398
Olfr1061	-2.673664486
Hoxa4	-2.674109548
Olfr777	-2.674914516
Pfkp	-2.675390302
POTENTIALLY_ACTIVE_518	-2.676131353
MULTIPLE_NON-GENE_SITES_19	-2.676131353
Nubpl	-2.67780106
Prkaa1	-2.678734841
Zpr1	-2.679319891
POTENTIALLY_ACTIVE_491	-2.680562123
MULTIPLE_NON-GENE_SITES_69	-2.681646754
A930009A15Rik	-2.681797144
Ugt1a9	-2.682064235
Maz	-2.683788129
Eln	-2.684853895
POTENTIALLY_ACTIVE_12	-2.685715157
Gab2	-2.687457426
Gm8787	-2.688141713
Clhc1	-2.690809117
Olfr318	-2.691602345
LOC108167597	-2.691791988
Eif4h	-2.692505476
Pyhin1	-2.692913808
Vmn1r212	-2.692956181
Gm32916	-2.693221202
LOC108168644	-2.693298063
Cacna1b	-2.694801836
Olfr116	-2.696156574
Nkg7	-2.696349843
Dna2	-2.697417888
H1foo	-2.697717935
Iqcc	-2.698512393
Mxi1	-2.699412367
Ccdc80	-2.699736569
Sun2	-2.700396929
Gm16576	-2.700396929
Muc4	-2.701647264
Gm10439	-2.702822214
LOC102637806	-2.703367483
Gm13510	-2.703870436
Gm35372	-2.703870436
Olfr1452-ps1	-2.703870436
Gm39124	-2.703870436
Gm16102	-2.703870436
Vmn1r-ps63	-2.703870436
Slfn1	-2.704409808
Tapbp	-2.705118571
Parp14	-2.70582904
Srpk2	-2.706175766
ONE_NON-GENE_SITE_289	-2.706754296
Loxl4	-2.708887009
Enpp6	-2.708912658
Sft2d1	-2.709128081
Cdr2l	-2.709542041
Gm5108	-2.709838056
Calu	-2.710431673
Olfr1016	-2.711142525
Serpinb2	-2.711845421
Nfkbia	-2.712906431
Hc	-2.714678621
Pcgf6	-2.714684319
Gm41637	-2.715650028
Olfr503	-2.715854692
POTENTIALLY_ACTIVE_226	-2.715992475
Parp12	-2.716444157
Ctse	-2.716762779
ONE_NON-GENE_SITE_57	-2.71706916
Dnajc13	-2.718573176
Pcyt1a	-2.718573704
Nceh1	-2.718974551
Fiz1	-2.719075264
Ttc33	-2.71959404
Mageb1	-2.719976076
Wdyhv1	-2.720615261
Brox	-2.721554812
Dock5	-2.721954826
Slc9b1	-2.722540066
MULTIPLE_NON-GENE_SITES_128	-2.723275068
Lhcgr	-2.723504528
Arrdc3	-2.724213744
Foxi1	-2.725236755
Tlr5	-2.725443342
Esd	-2.726178412
Krtdap	-2.726515171
Olfr220	-2.727313677
POTENTIALLY_ACTIVE_487	-2.729034383
Olfr981	-2.732170469
C77080	-2.732747464
5430401F13Rik	-2.732862471
Gm1966	-2.733482854
ONE_NON-GENE_SITE_100	-2.733585419
ONE_NON-GENE_SITE_287	-2.734345075
POTENTIALLY_ACTIVE_568	-2.734973955
Olfm5	-2.736315134
LOC105243101	-2.737369291
Taar8b	-2.737501062
Vmn1r12	-2.738659131
Gm21093	-2.739310027
LOC108168950	-2.739310027
LOC108168951	-2.739310027
LOC108168679	-2.739310027
LOC108168678	-2.739310027
LOC108168677	-2.739310027
LOC105243699	-2.739637589
Nufip1	-2.741060565
Rundc1	-2.742044775
Olfr934	-2.743025626
Olfr434	-2.743940563
Gm5925	-2.745363509
Prmt8	-2.746376516
MULTIPLE_NON-GENE_SITES_110	-2.748239855
LOC108167601	-2.748779481
Nfib	-2.74882956
Fam196b	-2.748878412
1700011M02Rik	-2.750262146
Gm9112	-2.750262146
Dmrtc1b	-2.750262146
Casp7	-2.750755963
Olfr1346	-2.751662488
MULTIPLE_NON-GENE_SITES_50	-2.752028497
M6pr	-2.752064149
Dcaf15	-2.753064537
Smarca2	-2.75338704
Lrrc38	-2.754182324
Cldn20	-2.75421804
Trim23	-2.754621719
Ifi203	-2.755255158
Sugt1	-2.758066087
Ecm1	-2.758172728
Cd44	-2.758245054
POTENTIALLY_ACTIVE_581	-2.7589839
Hddc2	-2.759425408
Pagr1a	-2.759940689
Sema6d	-2.760502057
Tram1	-2.760646472
Gm6280	-2.763562711
Fmo6	-2.763770944
Tmub2	-2.764104881
Spatc1l	-2.764673705
Zfp831	-2.765251528
Map3k8	-2.766468187
POTENTIALLY_ACTIVE_347	-2.766700188
POTENTIALLY_ACTIVE_5	-2.768753875
Gm32261	-2.768818509
B020011L13Rik	-2.769420622
2610301B20Rik	-2.769471898
POTENTIALLY_ACTIVE_27	-2.769773237
Pcdhga5	-2.771062648
ONE_NON-GENE_SITE_120	-2.771507978
Tmem69	-2.772531253
Ifnab	-2.773262272
Rpl29	-2.774232061
Mpdu1	-2.774827822
Ccdc8	-2.77686172
NO_SITE_137	-2.778701972
Gm4316	-2.778765055
Tfap2a	-2.779437447
Olfr10	-2.780474642
Rrp8	-2.782844355
Ilk	-2.782844355
Ypel2	-2.782995793
LOC102640241	-2.784251679
Glg1	-2.784270693
Gm2959	-2.784770418
Olfr1029	-2.784890035
Pam16	-2.785469172
Runx2	-2.786215552
LOC108167614	-2.786235002
Btg1-ps2	-2.787087016
Manf	-2.788241795
Slc4a2	-2.788775862
Ski	-2.789624419
Spink7	-2.789694122
Myo1g	-2.790157367
Zfp804a	-2.790210554
Piga	-2.790390721
Prickle2	-2.79148956
Ccin	-2.791774841
Emp3	-2.79214918
Zfp609	-2.793347191
MULTIPLE_NON-GENE_SITES_51	-2.793566482
Gba	-2.793809351
Lamc2	-2.793921118
Trim13	-2.79447347
Abca3	-2.796387937
Snx9	-2.796731061
Gfer	-2.797213202
Olfr469	-2.798492862
MULTIPLE_NON-GENE_SITES_68	-2.798633488
Olfr1239	-2.799133949
S100z	-2.800493416
Olfr1320	-2.801730737
Mgll	-2.801811322
Adh7	-2.801825
Sult6b1	-2.80206875
Prl7a2	-2.802153371
Abi3bp	-2.802656405
Btbd11	-2.802756201
Cav2	-2.80297543
Olfr1228	-2.803000609
